,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,전남-여수-2021-00627,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/202110271310214[1].jpg,[기타축종] ,검정색,2021(년생),21.5(Kg),종료(반환),F,N,염소. 동물 물림 흔적 있음. 과다출혈 추정. ,20211026,소호동 송소마을 인근,유기동물보호소,061-659-4429,"전라남도 여수시 주동1길 32 (주삼동, 여수시농업기술센터) 여수시 유기동물보호소"
80,전남-여수-2021-00626,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/202110271310507.jpg,[개] 진도견,흰색,2021(년생),10.5(Kg),보호중,F,N,6개월령. 경계심 강함. 발견당시 체인목줄 착용함. 봉산동 전주콩나물국밥집 앞에서 최초 발견.,20211026,봉산1로 17,유기동물보호소,061-659-4429,"전라남도 여수시 주동1길 32 (주삼동, 여수시농업기술센터) 여수시 유기동물보호소"
81,전남-목포-2021-00944,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/202110261910412.jpg,[개] 믹스견,흰색,2020(년생),6(Kg),보호중,M,U,"노랑체크무늬옷 착용,온순하고 나댐",20211026,본향교회부근,목포시유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 21-5 (삼향읍) 
82,전남-목포-2021-00943,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/202110261910166.jpg,[개] 골든 리트리버,연황색,2019(년생),33(Kg),보호중,F,U,"온순하고 잘따름,짖고 활발함",20211026,임성역부근,목포시유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 21-5 (삼향읍) 
83,전남-목포-2021-00942,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/202110261910755.jpg,[개] 골든 리트리버,연황색,2018(년생),27(Kg),보호중,M,U,"순하고 잘따름,겁많음",20211026,임성역부근,목포시유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 21-5 (삼향읍) 
84,전북-군산-2021-01029,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/202110261610259.jpg,[개] 믹스견,검정/갈색,2019(년생),7(Kg),보호중,M,N,포획틀 구조,20211026,군산시 옥교길 76-4,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20  
85,충남-논산-2021-00576,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/202110271110991.png,[개] 믹스견,베이지색,2020(년생),2(Kg),보호중,F,U,교통사고로 앞발 부상 후 치료,20211026,논산시 부창동246-49,논산시청,041-746-6109,충청남도 논산시 시민로210번길 9 (내동) 
86,충남-논산-2021-00575,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/20211027111032.jpg,[개] 믹스견,흰갈색,2021(년생),1.4(Kg),보호중,F,U,겁이많음,20211026,성동면 금백로 563번길 11주변,유명동물병원,041-733-4290,충청남도 논산시 계백로 1034-1 (취암동) 유명동물병원
87,충남-아산-2021-00968,20211027,20211105,http://www.animal.go.kr/files/shelter/2021/10/202110270910235.jpg,[개] 프렌치 불독,검정&흰색,2019(년생),7(Kg),보호중,M,Y,1620호(관리) 968호(공고) 빨간옷 착용,20211026,선장면 군덕리 279-1 회사 앞,아산시동물보호센터,041-533-3563,충청남도 아산시 염치읍 충무로 295-9  
88,충남-아산-2021-00967,20211027,20211105,http://www.animal.go.kr/files/shelter/2021/10/202110270810929.jpg,[고양이] 한국 고양이,검정&흰색,2019(년생),8(Kg),보호중,M,Y,1617호(관리) 967호(공고),20211026,염치읍 석정리 99-21 보호소 앞,아산시동물보호센터,041-533-3563,충청남도 아산시 염치읍 충무로 295-9  
89,경기-포천-2021-01038,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/202110271210374.jpg,[개] 말티즈,흰,2018(년생),4.1(Kg),보호중,M,N,빨간바탕+노란줄무늬목줄.양후지며느리발톱.사람좋아함/활발.피부질환. ,20211026,영북면 영북로 203번길 22 인근,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) 한국동물구조관리협회
90,경기-양주-2021-00539,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/202110271210756.jpg,[고양이] 한국 고양이,검,2021(년생),0.7(Kg),보호중,M,N,눈곱. 콧물. 끈끈이오염. 털때탐. ,20211026,기산로440번길 106 돌담요양병원 건너편,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) 
91,경기-김포-2021-00689,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/20211027121096.jpg,[고양이] 한국 고양이,검/흰,2021(년생),0.4(Kg),보호중,M,N,눈곱. 콧물. 양안위축. 꼬리꺾임. 털때탐. ,20211026,김포시 북변중로 65번길 48-9 일대,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) 
92,대구-달서-2021-00453,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/202110271010791.jpg,[개] 믹스견,크림색,2016(년생),5(Kg),보호중,F,U,.,20211026,성당 파출소,대구유기동물보호센터,053-964-6258,대구광역시 동구 금강로 151-13 (금강동) 
93,대구-북구-2021-00347,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/202110271010368.jpg,[고양이] 한국 고양이,노랑+흰색,2021(년생),0.35(Kg),보호중,M,N,"어미분리자묘,허피스 증세,심한 결막염,영양상태 불량,탈수, 탈진",20211026,고성로 34길 69 ,대구유기동물보호센터,053-964-6258,대구광역시 동구 금강로 151-13 (금강동) 
94,대구-북구-2021-00346,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/202110271010702.jpg,[고양이] 한국 고양이,삼색,2021(년생),0.34(Kg),보호중,F,N,"어미분리자묘,허피스 증세,결막염, 탈진",20211026,고성로 34길 69,대구유기동물보호센터,053-964-6258,대구광역시 동구 금강로 151-13 (금강동) 
95,대구-북구-2021-00345,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/202110271010198.jpg,[고양이] 한국 고양이,노랑,2020(년생),2.6(Kg),보호중,M,U,사고추정 의식 없음,20211026,유통단지로 3길 58 삼보상사 앞,대구유기동물보호센터,053-964-6258,대구광역시 동구 금강로 151-13 (금강동) 
96,대구-남구-2021-00248,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/202110271010926.jpg,[개] 믹스견,흰+갈색,2018(년생),3(Kg),보호중,M,N,예민함,20211026,대명동 개나리맨션 부근,대구유기동물보호센터,053-964-6258,대구광역시 동구 금강로 151-13 (금강동) 
97,대구-동구-2021-00357,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/20211027101064.jpg,[고양이] 한국 고양이,노랑,2021(년생),0.19(Kg),보호중,Q,N,어미분리 박스 유기,20211026,동구청 당직실,대구유기동물보호센터,053-964-6258,대구광역시 동구 금강로 151-13 (금강동) 
98,부산-사상-2021-00359,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/202110271010996.jpg,[개] 믹스견,갈흰,2016(년생),25(Kg),보호중,M,U,"사상구-361   갈흰&다리부상,허약,탈진",20211026,삼락공원내 파크골프장,유기동물및동물보호협,051-971-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) 
99,부산-사상-2021-00358,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/202110271010403.jpg,[고양이] 한국 고양이,검흰,2021(년생),0.3(Kg),보호중,Q,U,"사상구-360    검흰&어미없음,젖먹이,허약,탈진 (3개월미만 추정)",20211026,사상로 571번길 11,유기동물및동물보호협,051-971-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) 
100,부산-사상-2021-00357,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/202110271010521.jpg,[고양이] 한국 고양이,검흰혼,2021(년생),0.3(Kg),보호중,Q,U,"사상구-359    검흰혼&어미없음,허약,탈진(2마리, 3개월미만 추정)",20211026,가야대로366번길 92,유기동물및동물보호협,051-971-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) 
101,부산-금정-2021-00379,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/202110271110165.jpg,[고양이] 한국 고양이,흰색+갈색,2017(년생),3.00(Kg),보호중,M,N,"기립불능, 사고의심, 기력저하",20211026,서동시장길 19-2,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 
102,부산-금정-2021-00378,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/202110271110582[1].jpg,[개] 믹스견,흰색,2021(년생),5.90(Kg),보호중,M,N,기력저하,20211026,금정구 공해2길 98,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 
103,부산-금정-2021-00377,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/202110271110892.jpg,[개] 믹스견,검정색,2021(년생),6.60(Kg),보호중,F,U,기력저하,20211026,금정구 공해2길 98,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 
104,부산-금정-2021-00376,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/202110271110917.jpg,[개] 믹스견,검정색,2021(년생),5.10(Kg),보호중,M,N,기력저하,20211026,금정구 공해2길 98,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 
105,부산-금정-2021-00375,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/202110271110105.jpg,[개] 믹스견,검정색,2021(년생),4.20(Kg),보호중,F,U,기력저하,20211026,금정구 공해2길 98,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 
106,부산-북구-2021-00404,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/202110271010786.jpg,[고양이] 한국 고양이,갈흰,2021(년생),0.4(Kg),보호중,M,U,"안질환,경계심이강함",20211026,낙동대로 177번길 26,부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동) 
107,부산-부산진-2021-00475,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/202110271110313.jpg,[고양이] 한국 고양이,검갈,2021(년생),0.2(Kg),보호중,Q,U,"검갈&어미없음,젖먹이,허약,탈진",20211026,부산진구 당감서로 84,동물보호관리협회,051-971-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) 
108,부산-부산진-2021-00474,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/202110271110971.jpg,[고양이] 한국 고양이,혼합,2017(년생),3(Kg),보호중,F,U,"혼합&기결소진,노쇄,뒷다리부상,허약,탈진",20211026,부산진구 부암동 80-7,동물보호관리협회,051-971-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) 
109,부산-중구-2021-00216,20211027,20211104,http://www.animal.go.kr/files/shelter/2021/10/202110271110395.jpg,[고양이] 한국 고양이,검정,2021(년생),0.4(Kg),보호중,Q,N,"3개월미만추정, 공격성강함, 영양상태부족",20211026,온누리마트 대청점 주차장,부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동) 
110,부산-중구-2021-00215,20211027,20211104,http://www.animal.go.kr/files/shelter/2021/10/202110271110832.jpg,[고양이] 한국 고양이,검정,2021(년생),0.28(Kg),보호중,Q,N,"3개월미만 추정, 털무늬매력적, 기력없음",20211026,보수동1가 59-182 증보빌라7차,부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동) 
111,서울-송파-2021-00176,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/202110271210679.jpg,[고양이] 한국 고양이,검/흰,2021(년생),0.6(Kg),보호중,F,U,눈곱심함. 콧물심함. 기력없음. 털때탐. ,20211026,동남로429 인근 도로 ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) 
112,서울-금천-2021-00112,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/202110271210946.jpg,[개] 믹스견,갈/흰,2021(년생),7.1(Kg),보호중,F,U,들개포획건. 양귀처짐. 코검정. 진드기오염. 겁/소심함. 꼬리단미안됨. 털상태양호.,20211026,탑골로10길 45 동일여자상업고등학교 일대,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) 
113,서울-금천-2021-00111,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/202110271210892.jpg,[개] 믹스견,검/회,2021(년생),7.2(Kg),보호중,M,N,들개포획건. 양귀처짐. 코검정. 겁/소심함. 꼬리단미안됨. 털상태양호. 진드기. 피부질환. ,20211026,탑골로10길 45 동일여자상업고등학교 일대,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) 
114,서울-강서-2021-00138,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/202110271210836.jpg,[고양이] 한국 고양이,검,2021(년생),0.7(Kg),보호중,M,N,눈곱.콧물.양후지마비.좌후지대퇴골절/골절된지좀된듯.복부팽만.생식기상처/구더기오염.털때탐. ,20211026,등촌9단지 종합사회복지관 화단,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) 한국동물구조관리협회
115,서울-강서-2021-00137,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/202110271210711.jpg,[고양이] 한국 고양이,검/흰,2021(년생),0.8(Kg),보호중,F,U,머리위쪽 상처 및 염증. 흑색설사(범백:음성). 기력없음. 여윔. 경련. 털때탐. ,20211026,가양3동 1488-12 강서구청 가양별관 공영주차장 일대,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) 한국동물구조관리협회
116,서울-은평-2021-00234,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/202110271210291.jpg,[개] 믹스견,흰,2020(년생),18(Kg),보호중,M,N,양귀쫑긋.코검정/분홍.짖음/경계/겁있음/소심함.꼬리단미안됨.털상태양호.칩유무확인불가.,20211026,증산로17길 6-40 인근,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-48  
117,서울-은평-2021-00233,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/202110271210748.jpg,[개] 믹스견,흰,2020(년생),16(Kg),보호중,F,U,양귀쫑긋.코갈색. 겁/소심함/으르렁거림/경계함. 꼬리단미안됨. 털상태양호. ,20211026,증산로17길 6-40 인근,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-48  
118,서울-광진-2021-00127,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/20211027121049[1].jpg,[고양이] 먼치킨,회,2021(년생),0.5(Kg),보호중,F,U,눈곱심함. 좌안 안건부종 및 결막염. 콧물. 털때탐. ,20211026,광진구 관내,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) 
119,서울-중구-2021-00076,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/202110271210119.jpg,[고양이] 한국 고양이,갈줄/흰,2021(년생),0.3(Kg),보호중,F,U,눈곱. 콧물. 설사(범백:음성). 기력없음. 털때탐. ,20211026,회현역 인근,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) 
120,서울-종로-2021-00138,20211027,20211108,http://www.animal.go.kr/files/shelter/2021/10/202110271210425.jpg,[고양이] 한국 고양이,갈/검/줄,2021(년생),0.6(Kg),보호중,F,U,목쪽 피부병. 털때탐. 목걸이한 흔적있다함. ,20211026,숭인동길 1 인근,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) 
121,세종-세종-2021-00467,20211026,20211102,http://www.animal.go.kr/files/shelter/2021/10/202110261910109.jpg,[개] 믹스견,베이지,2020(년생),22(Kg),보호중,F,U,"샤페이믹스, 심장사상충 X",20211026,전의면 노곡길 265,세종유기동물보호센터,010-4435-3720,세종특별자치시  전동면 미륵당1길 188 (전동면) 
122,제주-제주-2021-00006,20211026,20211105,http://www.animal.go.kr/files/shelter/2021/10/20211026121082.jpg,[기타축종] ,검은색,2021(년생),20(Kg),보호중,Q,U,흑염소,20211026,제주시 중앙로 662,제주애견학교,010-9797-9594,제주특별자치도 제주시 삼의영길 72 (아라일동) 
